name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype/0,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,sunsetEpoch,stations/4,stations/3,source,stations/0,stations/6,stations/1,datetimeEpoch,sunriseEpoch,stations/5,stations/2
,2024-01-06,59.0,47.8,53.8,59.0,47.8,53.7,49.2,84.9,0.0,0,0.0,,0,0,12.1,6.9,321.7,1019.7,19.2,0.7,140.6,12.2,5,10.0,07:14:57,17:38:35,0.83,Clear,Clear conditions throughout the day.,fog,,1704542915,42181099999,42139099999,obs,42182099999,,42176099999,1704479400,1704505497,,VIDP
,2024-01-07,63.2,47.1,52.9,63.2,47.1,52.7,46.9,81.2,0.0,0,0.0,,0,0,12.3,4.7,250.1,1020.4,21.7,0.9,152.4,13.2,6,10.0,07:15:05,17:39:20,0.86,Partially cloudy,Partly cloudy throughout the day.,fog,,1704629360,42181099999,42139099999,obs,42182099999,,42176099999,1704565800,1704591905,VIDD,VIDP
,2024-01-08,59.0,45.5,51.7,59.0,45.5,51.5,48.2,88.2,0.0,0,0.0,,0,0,9.2,4.7,257.8,1020.3,18.5,0.6,151.8,13.2,6,10.0,07:15:11,17:40:06,0.9,Clear,Clear conditions throughout the day.,fog,,1704715806,42181099999,42139099999,obs,42182099999,,42176099999,1704652200,1704678311,,VIDP
,2024-01-09,55.4,49.2,51.6,55.4,46.7,51.0,48.9,90.8,0.0,0,0.0,,0,0,16.6,8.1,282.4,1020.3,51.1,0.5,161.2,14.0,6,10.0,07:15:16,17:40:53,0.93,Partially cloudy,Partly cloudy throughout the day.,fog,,1704802253,42181099999,42139099999,obs,42182099999,,42176099999,1704738600,1704764716,,VIDP
,2024-01-10,56.2,46.4,49.5,56.2,42.3,47.7,45.7,87.4,0.0,0,0.0,,0,0,18.6,9.2,259.6,1018.9,6.4,0.9,173.2,14.9,6,10.0,07:15:19,17:41:40,0.96,Clear,Clear conditions throughout the day.,fog,,1704888700,42181099999,42139099999,obs,42182099999,,42176099999,1704825000,1704851119,,VIDP
,2024-01-11,62.1,44.6,51.2,62.1,42.1,50.0,45.8,83.4,0.0,0,0.0,,0,0,15.9,6.9,256.1,1019.2,20.8,0.7,158.8,13.7,6,10.0,07:15:20,17:42:27,0.0,Partially cloudy,Clearing in the afternoon.,fog,,1704975147,42181099999,42139099999,obs,42182099999,,42176099999,1704911400,1704937520,,VIDP
,2024-01-12,63.8,41.9,50.4,63.8,39.2,49.5,44.8,83.5,0.0,0,0.0,,0,0,15.9,5.8,271.4,1018.2,34.1,0.6,177.6,15.3,7,10.0,07:15:20,17:43:15,0.03,Partially cloudy,Clearing in the afternoon.,fog,,1705061595,42181099999,42139099999,obs,42182099999,,42176099999,1704997800,1705023920,,VIDP
,2024-01-13,62.6,42.1,51.7,62.6,42.1,51.6,47.5,86.7,0.0,0,0.0,,0,0,10.1,4.7,42.8,1017.3,46.6,0.5,126.3,11.0,6,10.0,07:15:19,17:44:04,0.06,Partially cloudy,Becoming cloudy in the afternoon.,fog,,1705148044,42181099999,42139099999,obs,42182099999,,42176099999,1705084200,1705110319,,VIDP
,2024-01-14,63.3,43.2,51.5,63.3,43.2,51.2,46.7,85.6,0.0,0,0.0,,0,0,12.8,5.8,270.8,1017.4,54.2,0.3,164.6,14.1,7,10.0,07:15:15,17:44:52,0.1,Partially cloudy,Partly cloudy throughout the day.,fog,,1705234492,42181099999,42139099999,obs,42182099999,,42176099999,1705170600,1705196715,,VIDP
,2024-01-15,63.8,41.0,50.7,63.8,37.9,49.8,44.1,80.7,0.0,0,0.0,,0,0,11.4,5.8,266.4,1016.9,47.0,0.8,152.2,13.1,7,10.0,07:15:10,17:45:41,0.13,Partially cloudy,Partly cloudy throughout the day.,fog,,1705320941,42181099999,42139099999,obs,42182099999,,42176099999,1705257000,1705283110,,VIDP
,2024-01-16,64.4,41.8,50.3,64.4,41.8,49.0,46.6,88.4,0.0,0,0.0,,0,0,11.0,9.2,89.2,1015.0,34.8,0.5,163.1,14.1,7,10.0,07:15:04,17:46:31,0.17,Partially cloudy,Clearing in the afternoon.,fog,,1705407391,42181099999,42139099999,obs,42182099999,,42176099999,1705343400,1705369504,,VIDP
,2024-01-17,64.4,42.8,51.5,64.4,40.0,50.7,45.5,82.7,0.0,0,0.0,,0,0,16.1,6.3,109.8,1015.0,31.0,0.6,172.7,14.9,7,10.0,07:14:56,17:47:21,0.2,Partially cloudy,Clearing in the afternoon.,fog,,1705493841,42181099999,42139099999,obs,42182099999,,42176099999,1705429800,1705455896,,VIDP
,2024-01-18,64.4,44.6,51.1,64.4,43.2,50.6,46.8,86.7,0.0,0,0.0,,0,0,10.5,5.8,137.6,1017.1,58.8,0.4,167.6,14.4,7,10.0,07:14:46,17:48:10,0.25,Partially cloudy,Clearing in the afternoon.,fog,,1705580290,42181099999,42139099999,obs,42182099999,,42176099999,1705516200,1705542286,VIDD,VIDP
,2024-01-19,59.0,44.6,49.9,59.0,42.1,49.3,46.8,89.7,0.0,0,0.0,,0,0,10.3,6.9,123.4,1018.8,69.4,0.5,154.5,13.2,6,10.0,07:14:35,17:49:01,0.27,Partially cloudy,Clearing in the afternoon.,fog,,1705666741,42181099999,42139099999,obs,42182099999,,42176099999,1705602600,1705628675,,VIDP
,2024-01-20,62.6,45.5,52.7,62.6,45.5,52.3,46.9,82.3,0.0,0,0.0,,0,0,11.0,5.1,189.6,1019.2,50.1,0.7,158.0,13.5,6,10.0,07:14:22,17:49:51,0.31,Partially cloudy,Clearing in the afternoon.,fog,,1705753191,42181099999,42139099999,obs,42182099999,,42176099999,1705689000,1705715062,,VIDP
,2024-01-21,57.5,42.8,48.7,57.5,40.0,47.2,45.7,90.1,0.0,0,0.0,,0,0,19.7,8.8,256.3,1018.5,47.1,0.6,184.4,15.9,7,10.0,07:14:07,17:50:41,0.34,Partially cloudy,Partly cloudy throughout the day.,fog,,1705839641,42181099999,42139099999,obs,42182099999,,42176099999,1705775400,1705801447,,VIDP
,2024-01-22,62.6,44.6,50.8,62.6,43.2,50.4,45.1,82.7,0.0,0,0.0,,0,0,8.5,5.8,149.3,1019.5,51.7,0.6,170.0,14.6,7,10.0,07:13:51,17:51:31,0.38,Partially cloudy,Clearing in the afternoon.,fog,,1705926091,42181099999,42139099999,obs,42182099999,,42176099999,1705861800,1705887831,,VIDP
,2024-01-23,63.8,46.4,53.5,63.8,45.0,52.9,48.6,84.9,0.0,0,0.0,,0,0,10.5,6.9,166.3,1018.4,74.5,0.5,169.3,14.7,7,10.0,07:13:33,17:52:22,0.41,Partially cloudy,Partly cloudy throughout the day.,fog,,1706012542,42181099999,42139099999,obs,42182099999,,42176099999,1705948200,1705974213,,VIDP
,2024-01-24,60.8,47.4,52.6,60.8,47.4,52.4,48.2,85.8,0.0,0,0.0,,0,0,10.3,6.9,286.6,1018.5,58.4,0.5,174.6,15.0,7,10.0,07:13:14,17:53:12,0.45,Partially cloudy,Partly cloudy throughout the day.,fog,,1706098992,42181099999,42139099999,obs,42182099999,,42176099999,1706034600,1706060594,,VIDP
,2024-01-25,65.2,44.6,51.6,65.2,42.1,51.1,47.5,87.1,0.0,0,0.0,,0,0,8.7,5.8,280.6,1020.6,59.2,0.5,168.9,14.7,7,10.0,07:12:53,17:54:03,0.5,Partially cloudy,Partly cloudy throughout the day.,fog,,1706185443,42181099999,42139099999,obs,42182099999,,42176099999,1706121000,1706146973,,VIDP
,2024-01-26,69.8,43.7,54.3,69.8,43.7,54.3,45.5,76.4,0.0,0,0.0,,0,0,9.4,5.8,291.3,1021.4,32.2,0.6,181.9,15.7,7,10.0,07:12:31,17:54:53,0.52,Partially cloudy,Clearing in the afternoon.,fog,,1706271893,42181099999,42139099999,obs,42182099999,,42176099999,1706207400,1706233351,,VIDP
,2024-01-27,74.1,43.6,57.2,74.1,43.6,57.1,44.0,68.3,0.0,0,0.0,,0,0,20.8,9.4,255.2,1019.5,9.3,1.1,189.7,16.3,7,10.0,07:12:07,17:55:43,0.55,Clear,Clear conditions throughout the day.,clear-day,,1706358343,42181099999,42139099999,obs,42182099999,,42176099999,1706293800,1706319727,,VIDP
,2024-01-28,66.2,46.8,55.9,66.2,46.8,55.9,48.7,78.1,0.0,0,0.0,,0,0,13.0,9.2,76.6,1018.1,47.3,0.8,144.3,12.4,5,10.0,07:11:42,17:56:34,0.58,Partially cloudy,Partly cloudy throughout the day.,fog,,1706444794,42181099999,42139099999,obs,42182099999,,42176099999,1706380200,1706406102,,VIDP
,2024-01-29,71.6,48.2,57.4,71.6,46.3,57.1,51.9,84.1,0.0,0,0.0,,0,0,14.8,6.9,145.5,1018.0,19.0,0.7,185.3,16.2,7,10.0,07:11:15,17:57:24,0.62,Clear,Clear conditions throughout the day.,fog,,1706531244,42181099999,42139099999,obs,42182099999,,42176099999,1706466600,1706492475,,VIDP
,2024-01-30,67.1,50.0,54.9,67.1,48.4,54.8,52.5,92.3,0.0,0,0.0,,0,0,13.2,5.8,271.5,1017.2,69.5,0.3,185.0,15.8,7,10.0,07:10:46,17:58:14,0.65,Partially cloudy,Partly cloudy throughout the day.,fog,,1706617694,42181099999,42139099999,obs,42182099999,,42176099999,1706553000,1706578846,,VIDP
,2024-01-31,60.8,48.5,55.0,60.8,48.5,55.0,53.9,96.2,0.366,100,12.5,rain,0,0,15.7,9.2,71.7,1016.0,95.3,0.3,111.8,9.6,6,10.0,07:10:16,17:59:03,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,,1706704143,42181099999,42139099999,obs,42182099999,,42176099999,1706639400,1706665216,,VIDP
,2024-02-01,64.5,55.7,59.3,64.5,55.7,59.3,57.6,94.1,0.68,100,16.67,rain,0,0,27.3,13.9,112.0,1016.1,75.8,1.0,124.3,10.6,4,10.0,07:09:45,17:59:53,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,,1706790593,42181099999,42139099999,obs,42182099999,,42176099999,1706725800,1706751585,,VIDP
,2024-02-02,62.6,49.1,55.2,62.6,49.1,55.2,53.4,94.1,0.0,0,0.0,,0,0,19.2,9.2,246.9,1019.5,65.8,0.5,173.7,15.0,7,10.0,07:09:13,18:00:42,0.75,Partially cloudy,Partly cloudy throughout the day.,fog,,1706877042,42181099999,42139099999,obs,42182099999,,42176099999,1706812200,1706837953,,VIDP
,2024-02-03,71.2,44.6,57.1,71.2,43.2,56.8,47.5,74.5,0.0,0,0.0,,0,0,15.9,5.8,250.4,1018.1,77.7,1.1,184.2,15.9,7,10.0,07:08:39,18:01:31,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1706963491,42181099999,42139099999,obs,42182099999,,42176099999,1706898600,1706924319,,VIDP
,2024-02-04,68.0,55.4,61.0,68.0,55.4,61.0,57.0,87.2,0.039,100,8.33,rain,0,0,18.6,8.1,120.9,1016.7,87.5,0.9,100.0,8.7,4,10.0,07:08:03,18:02:20,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,,1707049940,42181099999,42139099999,obs,42182099999,,42176099999,1706985000,1707010683,,VIDP
,2024-02-05,68.0,54.1,61.0,68.0,54.1,61.0,55.5,83.7,0.0,0,0.0,rain,0,0,13.9,8.1,283.8,1017.8,56.7,1.2,159.1,13.7,7,10.0,07:07:26,18:03:08,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1707136388,42181099999,42139099999,obs,42182099999,,42176099999,1707071400,1707097046,,VIDP
,2024-02-06,67.2,48.2,56.3,67.2,45.6,56.0,46.2,72.9,0.0,0,0.0,,0,0,19.5,9.2,291.3,1019.8,30.9,1.2,207.1,17.8,8,10.0,07:06:48,18:03:56,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,,1707222836,42181099999,42139099999,obs,42182099999,,42176099999,1707157800,1707183408,,VIDP
,2024-02-07,68.3,49.1,56.4,68.3,49.1,56.3,44.5,67.7,0.0,0,0.0,,0,0,24.6,11.4,269.3,1020.6,32.1,1.7,206.1,17.8,7,10.0,07:06:09,18:04:44,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1707309284,42181099999,42139099999,obs,42182099999,,42176099999,1707244200,1707269769,,VIDP
,2024-02-08,69.8,46.4,57.8,69.8,42.3,57.1,44.7,66.3,0.0,0,0.0,,0,0,27.5,13.9,253.0,1018.7,18.9,1.8,214.8,18.7,8,10.0,07:05:28,18:05:31,0.94,Clear,Clear conditions throughout the day.,clear-day,,1707395731,42181099999,42139099999,obs,42182099999,,42176099999,1707330600,1707356128,,VIDP
,2024-02-09,72.9,48.2,58.9,72.9,45.0,58.6,42.1,57.9,0.0,0,0.0,,0,0,14.3,7.4,263.5,1019.0,0.0,2.2,213.0,18.4,8,10.0,07:04:46,18:06:18,0.98,Clear,Clear conditions throughout the day.,clear-day,,1707482178,42181099999,42139099999,obs,42182099999,,42176099999,1707417000,1707442486,,VIDP
,2024-02-10,72.6,45.9,58.8,72.6,45.9,58.8,47.3,69.7,0.0,0,0.0,,0,0,11.0,5.8,311.5,1021.4,0.0,1.1,214.1,18.6,8,10.0,07:04:03,18:07:05,0.0,Clear,Clear conditions throughout the day.,clear-day,,1707568625,42181099999,42139099999,obs,42182099999,,42176099999,1707503400,1707528843,,VIDP
,2024-02-11,73.8,48.2,59.3,73.8,47.3,59.2,49.3,73.7,0.0,0,0.0,,0,0,12.1,5.8,266.3,1020.8,16.7,0.9,214.0,18.5,8,10.0,07:03:18,18:07:52,0.05,Clear,Clear conditions throughout the day.,fog,,1707655072,42181099999,42139099999,obs,42182099999,,42176099999,1707589800,1707615198,,VIDP
,2024-02-12,72.0,49.2,60.0,72.0,49.2,60.0,52.6,79.1,0.0,0,0.0,,0,0,9.2,6.9,280.3,1019.9,32.7,0.8,189.2,16.2,8,10.0,07:02:33,18:08:38,0.08,Partially cloudy,Partly cloudy throughout the day.,fog,,1707741518,42181099999,42139099999,obs,42182099999,,42176099999,1707676200,1707701553,,VIDP
,2024-02-13,71.6,50.8,60.6,71.6,50.8,60.6,53.7,80.5,0.0,0,0.0,,0,0,8.5,7.4,280.6,1019.0,65.2,0.7,190.7,16.5,7,10.0,07:01:46,18:09:23,0.11,Partially cloudy,Partly cloudy throughout the day.,fog,,1707827963,42181099999,42139099999,obs,42182099999,,42176099999,1707762600,1707787906,,VIDP
,2024-02-14,73.6,51.8,62.0,73.6,51.8,62.0,53.2,76.4,0.0,0,0.0,,0,0,15.7,8.1,260.3,1018.7,36.6,0.9,213.3,18.4,8,10.0,07:00:58,18:10:08,0.15,Partially cloudy,Clearing in the afternoon.,fog,,1707914408,42181099999,42139099999,obs,42182099999,,42176099999,1707849000,1707874258,,VIDP
,2024-02-15,76.6,51.3,62.5,76.6,51.3,62.5,50.6,71.0,0.0,0,0.0,,0,0,14.1,9.2,273.0,1019.6,0.0,1.3,219.1,18.9,8,10.0,07:00:09,18:10:53,0.18,Clear,Clear conditions throughout the day.,clear-day,,1708000853,42181099999,42139099999,obs,42182099999,,42176099999,1707935400,1707960609,VIDD,VIDP
,2024-02-16,78.3,49.2,63.1,78.3,49.2,63.1,46.8,63.5,0.0,0,0.0,,0,0,15.7,8.1,288.6,1020.0,0.0,1.3,224.5,19.5,8,10.0,06:59:19,18:11:38,0.25,Clear,Clear conditions throughout the day.,clear-day,,1708087298,42181099999,42139099999,obs,42182099999,,42176099999,1708021800,1708046959,,VIDP
,2024-02-17,77.9,49.4,62.9,77.9,49.4,62.9,47.2,62.1,0.0,0,0.0,,0,0,18.1,9.2,260.0,1015.6,3.0,1.6,224.3,19.4,8,10.0,06:58:28,18:12:22,0.25,Clear,Clear conditions throughout the day.,clear-day,,1708173742,42181099999,42139099999,obs,42182099999,,42176099999,1708108200,1708133308,,VIDP
,2024-02-18,83.5,51.2,66.6,80.9,51.2,66.3,49.4,59.8,0.0,0,0.0,,0,0,15.2,8.1,130.8,1012.6,24.7,1.9,214.7,18.4,8,10.0,06:57:35,18:13:05,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1708260185,42181099999,42139099999,obs,42182099999,,42176099999,1708194600,1708219655,,VIDP
,2024-02-19,81.3,60.2,69.7,81.1,60.2,69.7,52.9,56.9,0.0,0,0.0,rain,0,0,29.5,15.0,113.5,1010.5,36.1,1.7,207.6,18.0,8,10.0,06:56:42,18:13:48,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1708346628,42181099999,42139099999,obs,42182099999,,42176099999,1708281000,1708306002,,VIDP
,2024-02-20,80.6,60.8,69.7,81.5,60.8,69.7,59.2,72.4,0.079,100,4.17,rain,0,0,17.2,9.2,130.0,1010.5,65.2,1.2,176.8,15.4,7,10.0,06:55:48,18:14:31,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,,1708433071,42181099999,42139099999,obs,42182099999,,42176099999,1708367400,1708392348,,VIDP
,2024-02-21,78.8,57.2,67.0,78.8,57.2,67.0,53.6,66.5,0.0,0,0.0,,0,0,15.7,9.7,279.6,1010.7,31.0,1.5,227.7,19.8,8,10.0,06:54:53,18:15:13,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1708519513,42181099999,42139099999,obs,42182099999,,42176099999,1708453800,1708478693,,VIDP
,2024-02-22,77.0,56.8,66.1,77.0,56.8,66.1,45.7,51.6,0.0,0,0.0,,0,0,18.6,9.2,298.1,1013.4,22.9,2.6,222.3,19.3,8,10.0,06:53:57,18:15:55,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1708605955,42181099999,42139099999,obs,42182099999,,42176099999,1708540200,1708565037,remote,VIDP
,2024-02-23,74.3,50.0,62.3,74.3,50.0,62.3,42.3,51.3,0.0,0,0.0,,0,0,17.2,9.2,295.7,1016.1,0.0,2.2,237.2,20.6,8,10.0,06:53:00,18:16:37,0.46,Clear,Clear conditions throughout the day.,clear-day,,1708692397,42181099999,42139099999,obs,42182099999,,42176099999,1708626600,1708651380,,VIDP
,2024-02-24,75.3,51.6,63.3,75.3,51.6,63.3,41.5,50.3,0.0,0,0.0,,0,0,15.2,4.7,324.5,1016.4,33.8,1.9,209.7,18.1,8,10.0,06:52:02,18:17:18,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1708778838,42181099999,42139099999,obs,42182099999,,42176099999,1708713000,1708737722,,VIDP
,2024-02-25,77.5,51.6,65.0,77.5,51.6,65.0,39.1,44.9,0.0,0,0.0,,0,0,12.8,10.3,22.7,1018.5,45.1,2.3,232.6,20.1,8,10.0,06:51:04,18:17:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1708865279,42181099999,42139099999,obs,42182099999,,42176099999,1708799400,1708824064,,VIDP
,2024-02-26,76.4,54.6,65.9,76.4,54.6,65.9,40.2,42.9,0.0,0,0.0,,0,0,12.1,5.8,333.6,1018.4,52.9,2.2,199.8,17.4,8,10.0,06:50:05,18:18:39,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1708951719,42181099999,42139099999,obs,42182099999,,42176099999,1708885800,1708910405,,VIDP
,2024-02-27,75.2,57.5,65.8,75.2,57.5,65.8,45.7,51.6,0.0,0,0.0,rain,0,0,19.2,9.2,310.5,1018.1,52.7,2.2,208.1,17.9,8,10.0,06:49:05,18:19:19,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1709038159,42181099999,42139099999,obs,42182099999,,42176099999,1708972200,1708996745,,VIDP
,2024-02-28,76.3,53.6,64.3,76.3,53.6,64.3,50.1,63.5,0.0,0,0.0,,0,0,24.4,11.4,271.5,1016.4,0.0,1.9,239.5,20.7,8,10.0,06:48:04,18:19:59,0.63,Clear,Clear conditions throughout the day.,clear-day,,1709124599,42181099999,42139099999,obs,42182099999,,42176099999,1709058600,1709083084,VIDD,VIDP
,2024-02-29,78.8,53.6,66.3,78.8,53.6,66.3,50.1,59.5,0.0,0,0.0,,0,0,18.3,10.0,266.5,1015.2,9.3,2.1,242.9,20.8,8,10.0,06:47:02,18:20:38,0.66,Clear,Clear conditions throughout the day.,clear-day,,1709211038,42181099999,42139099999,obs,42182099999,,42176099999,1709145000,1709169422,,VIDP
,2024-03-01,84.2,56.8,70.9,81.9,56.8,70.5,52.1,56.7,0.0,0,0.0,rain,0,0,20.4,12.8,105.7,1014.0,46.6,1.8,200.3,17.3,8,10.0,06:46:00,18:21:17,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1709297477,42181099999,42139099999,obs,42182099999,,42176099999,1709231400,1709255760,,VIDP
,2024-03-02,75.9,64.4,70.2,75.9,64.4,70.2,59.9,70.5,0.289,100,12.5,rain,0,0,28.9,17.5,129.4,1010.9,82.4,1.9,179.1,15.5,8,10.0,06:44:57,18:21:56,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,,1709383916,42181099999,42139099999,obs,42182099999,,42176099999,1709317800,1709342097,,VIDP
,2024-03-03,76.7,60.3,66.9,76.7,60.3,66.9,51.7,62.4,0.016,100,4.17,rain,0,0,20.8,10.3,300.9,1011.9,65.7,1.9,189.9,16.5,8,10.0,06:43:54,18:22:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,,1709470354,42181099999,42139099999,obs,42182099999,,42176099999,1709404200,1709428434,VIDD,VIDP
,2024-03-04,74.8,53.2,64.2,74.8,53.2,64.2,39.8,46.9,0.0,0,0.0,,0,0,15.4,6.9,322.7,1016.2,19.6,2.1,246.9,21.4,9,10.0,06:42:50,18:23:12,0.79,Clear,Clear conditions throughout the day.,clear-day,,1709556792,42181099999,42139099999,obs,42182099999,,42176099999,1709490600,1709514770,VIDD,VIDP
,2024-03-05,72.7,51.8,62.0,72.7,51.8,62.0,41.6,49.7,0.0,0,0.0,,0,0,19.5,11.4,289.7,1017.4,40.1,2.1,254.0,22.0,9,10.0,06:41:45,18:23:49,0.83,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,,1709643229,42181099999,42139099999,obs,42182099999,,42176099999,1709577000,1709601105,,VIDP
,2024-03-06,72.1,50.0,61.6,72.1,47.2,61.5,42.3,51.5,0.0,0,0.0,,0,0,18.1,9.1,280.7,1015.8,61.6,1.9,236.0,20.4,8,10.0,06:40:40,18:24:27,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1709729667,42181099999,42139099999,obs,42182099999,,42176099999,1709663400,1709687440,,VIDP
,2024-03-07,77.5,52.7,65.7,77.5,52.7,65.7,45.2,51.3,0.0,0,0.0,,0,0,16.6,10.3,290.3,1015.1,37.4,1.9,252.3,21.7,9,10.0,06:39:34,18:25:03,0.9,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,,1709816103,42181099999,42139099999,obs,42182099999,,42176099999,1709749800,1709773774,,VIDP
,2024-03-08,80.3,54.5,67.8,79.1,54.5,67.7,47.1,50.7,0.0,0,0.0,,0,0,17.9,10.3,296.0,1016.0,3.9,2.1,257.0,22.3,9,10.0,06:38:28,18:25:40,0.93,Clear,Clear conditions throughout the day.,clear-day,,1709902540,42181099999,42139099999,obs,42182099999,,42176099999,1709836200,1709860108,,VIDP
,2024-03-09,78.8,53.6,66.3,78.8,53.6,66.3,46.6,53.4,0.0,0,0.0,,0,0,21.5,11.4,273.9,1016.0,7.5,2.0,262.3,22.6,9,10.0,06:37:21,18:26:16,0.96,Clear,Clear conditions throughout the day.,clear-day,,1709988976,42181099999,42139099999,obs,42182099999,,42176099999,1709922600,1709946441,,VIDP
,2024-03-10,81.5,53.6,67.7,80.0,53.6,67.6,47.3,52.4,0.0,0,0.0,,0,0,15.2,8.1,280.2,1015.4,41.9,1.9,248.8,21.3,9,10.0,06:36:15,18:26:53,0.0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,,1710075413,42181099999,42139099999,obs,42182099999,,42176099999,1710009000,1710032775,,VIDP
,2024-03-11,86.4,60.7,73.7,83.7,60.7,73.0,49.9,47.5,0.0,0,0.0,,0,0,11.9,8.1,329.8,1016.4,21.4,2.2,255.5,22.3,9,10.0,06:35:07,18:27:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1710161848,42181099999,42139099999,obs,42182099999,,42176099999,1710095400,1710119107,,VIDP
,2024-03-12,85.3,61.3,73.3,83.2,61.3,72.8,52.0,50.5,0.0,0,0.0,,0,0,15.7,8.1,297.5,1014.6,13.2,2.0,243.4,21.0,9,10.0,06:34:00,18:28:04,0.06,Clear,Clear conditions throughout the day.,clear-day,,1710248284,42181099999,42139099999,obs,42182099999,,42176099999,1710181800,1710205440,,VIDP
,2024-03-13,86.4,59.1,72.2,83.6,59.1,71.6,52.8,54.9,0.0,0,0.0,,0,0,23.0,11.4,241.0,1012.2,39.6,1.9,233.7,20.1,9,10.0,06:32:51,18:28:39,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1710334719,42181099999,42139099999,obs,42182099999,,42176099999,1710268200,1710291771,,VIDP
,2024-03-14,84.7,61.0,73.4,82.9,61.0,72.9,53.0,53.0,0.0,0,0.0,,0,0,15.4,9.2,318.6,1014.8,27.5,1.8,248.1,21.4,9,10.0,06:31:43,18:29:14,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1710421154,42181099999,42139099999,obs,42182099999,,42176099999,1710354600,1710378103,,VIDP
,2024-03-15,82.4,57.2,70.5,80.3,57.2,70.1,45.4,45.6,0.0,0,0.0,,0,0,21.0,12.8,276.6,1014.4,2.9,2.6,274.4,23.6,9,10.0,06:30:35,18:29:49,0.16,Clear,Clear conditions throughout the day.,clear-day,,1710507589,42181099999,42139099999,obs,42182099999,,42176099999,1710441000,1710464435,,VIDP
,2024-03-16,84.2,58.1,70.9,81.4,58.1,70.4,46.7,46.0,0.0,0,0.0,,0,0,11.0,8.7,271.9,1015.9,20.6,2.4,270.2,23.2,9,10.0,06:29:26,18:30:24,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1710594024,42181099999,42139099999,obs,42182099999,,42176099999,1710527400,1710550766,,VIDP
,2024-03-17,85.5,57.7,71.4,82.8,57.7,70.8,48.7,49.0,0.0,0,0.0,,0,0,12.5,8.1,291.1,1015.3,32.4,2.1,260.9,22.5,9,10.0,06:28:17,18:30:59,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1710680459,42181099999,42139099999,obs,42182099999,,42176099999,1710613800,1710637097,,VIDP
,2024-03-18,85.3,57.2,71.3,82.7,57.2,70.8,49.2,50.7,0.0,0,0.0,,0,0,13.9,8.1,278.6,1013.8,11.6,1.9,276.5,23.8,9,10.0,06:27:08,18:31:33,0.26,Clear,Clear conditions throughout the day.,clear-day,,1710766893,42181099999,42139099999,obs,42182099999,,42176099999,1710700200,1710723428,,VIDP
,2024-03-19,86.4,58.1,73.4,83.8,58.1,72.6,50.4,49.2,0.0,0,0.0,,0,0,14.8,9.9,287.3,1013.3,4.5,2.1,275.0,23.7,9,10.0,06:25:58,18:32:07,0.3,Clear,Clear conditions throughout the day.,clear-day,,1710853327,42181099999,42139099999,obs,42182099999,,42176099999,1710786600,1710809758,,VIDP
,2024-03-20,91.4,60.8,75.7,87.4,60.8,74.7,52.0,49.4,0.0,0,0.0,,0,0,13.2,8.1,303.9,1013.3,2.3,2.0,277.1,23.7,9,10.0,06:24:49,18:32:41,0.33,Clear,Clear conditions throughout the day.,clear-day,,1710939761,42181099999,42139099999,obs,42182099999,,42176099999,1710873000,1710896089,,VIDP
